20,360,1.45,12.9,0.113,10.1,77.2,Dy_accu,21.001
21,365,1.2,10.1,0.118,7.93,63.5,Dy_accu,20.997
22,370,0.979,7.99,0.123,6.24,52,Dy_accu,20.994
23,375,0.801,6.29,0.127,4.92,42.5,Dy_accu,20.991
24,380,0.651,4.96,0.131,3.87,34.6,Dy_accu,20.992
25,385,0.527,3.9,0.135,3.05,28,Dy_accu,20.995
26,390,0.427,3.07,0.139,2.4,22.7,Dy_accu,20.998
27,395,0.346,2.42,0.143,1.89,18.3,Dy_accu,21.002
28,400,0.278,1.91,0.146,1.49,14.8,Dy_accu,21.005
29,405,0.224,1.5,0.149,1.17,11.9,Dy_accu,21.008
30,410,0.179,1.18,0.151,0.925,9.51,Dy_accu,21.008
31,415,0.143,0.932,0.153,0.729,7.58,Dy_accu,21.007
32,420,0.114,0.734,0.155,0.574,6.05,Dy_accu,21.004
33,425,0.0911,0.578,0.158,0.452,4.84,Dy_accu,21
34,430,0.0729,0.456,0.16,0.356,3.87,Dy_accu,20.996
35,435,0.0579,0.359,0.161,0.281,3.07,Dy_accu,20.993
36,440,0.0464,0.283,0.164,0.221,2.46,Dy_accu,20.991
37,445,0.0371,0.223,0.167,0.174,1.97,Dy_accu,20.993
38,450,0.0294,0.175,0.168,0.137,1.56,Dy_accu,20.996
39,455,0.0233,0.138,0.169,0.108,1.24,Dy_accu,21
40,460,0.0183,0.109,0.168,0.0851,0.971,Dy_accu,21.005
41,465,0.0143,0.0857,0.167,0.067,0.761,Dy_accu,21.008
42,470,0.0115,0.0675,0.17,0.0528,0.609,Dy_accu,21.008
43,475,0.00887,0.0532,0.167,0.0416,0.471,Dy_accu,21.007
44,480,0.00691,0.0419,0.165,0.0327,0.367,Dy_accu,21.004
45,485,0.0052,0.033,0.158,0.0258,0.276,Dy_accu,21
46,490,0.00375,0.026,0.144,0.0203,0.199,Dy_accu,20.996
47,495,0.00268,0.0205,0.131,0.016,0.142,Dy_accu,20.993
48,500,0.00187,0.0161,0.116,0.0126,0.0994,Dy_accu,20.991
49,505,0.00125,0.0127,0.0984,0.00993,0.0663,Dy_accu,20.991
50,510,0.000835,0.01,0.0836,0.00782,0.0443,"M- ,Dy_",20.995
,,,,,,,,
Data Series Information,,,,,,,,
Name:,,,Scatter study - HFC - PAC4 2nd batch - 4,,,,,
Sample:,,,"Dist. H2O + 4 g/L PAC, 2nd batch",,,,,
Operator:,,,Alex,,,,,
Remarks:,,,Bergen,,,,,
Number of Intervals:,,,3,,,,,
Application:,,,RHEOPLUS/32 V3.61 21006089-33024,,,,,
Device:,,,"MCR102 SN81115860; FW3.86; Slot(4,-1); Adj(69,0)d",,,,,
Measuring Date/Time:,,,08/07/2015; 19:53 PM,,,,,
Measuring System:,,,CC27-SN26350; d=0 mm,,,,,
Accessories:,,,TU1=C-PTD200-SN81077144,,,,,
,,,,,,,,
Calculating Constants:,,,,,,,,
- Csr [min/s]:,,,12.789.756,,,,,
- Css [Pa/mNm]:,,,18.841.121,,,,,
- Start Delay Time [s]:,,,7.302,,,,,
- Substance Density [rho]:,,,1,,,,,
- Measurement Type:,,,2,,,,,
- Axial Compliance [m/N]:,,,1.00E-06,,,,,
- Position [m]:,,,1.00E-06,,,,,
,,,,,,,,
Interval:,,,1,,,,,
Number of Data Points:,,,50,,,,,
,,,,,,,,
Time Setting:,,,50 Meas. Pts.,,,,,
,,,Meas. Pt. Duration 5 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 0.01 ... 1,200 1/s log",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,5,0.00219,0.01,0.219,0.00782,0.116,Dy_accu,20.98
2,10,0.0027,0.0127,0.213,0.00993,0.143,Dy_accu,20.978
3,15,0.00336,0.0161,0.208,0.0126,0.178,Dy_accu,20.981
4,20,0.00411,0.0205,0.201,0.016,0.218,Dy_accu,20.985
5,25,0.0053,0.026,0.204,0.0203,0.281,Dy_accu,20.991
6,30,0.00664,0.033,0.201,0.0258,0.352,Dy_accu,20.997
7,35,0.00813,0.0419,0.194,0.0327,0.432,Dy_accu,21
8,40,0.0102,0.0532,0.193,0.0416,0.544,Dy_accu,21.001
9,45,0.0132,0.0675,0.195,0.0528,0.699,Dy_accu,21.001
10,50,0.0166,0.0857,0.194,0.067,0.88,Dy_accu,21
11,55,0.0209,0.109,0.192,0.085,1.11,Dy_accu,20.998
12,60,0.0264,0.138,0.191,0.108,1.4,Dy_accu,20.995
13,65,0.0334,0.175,0.19,0.137,1.77,Dy_accu,20.992
14,70,0.0418,0.223,0.188,0.174,2.22,Dy_accu,20.99
15,75,0.0519,0.283,0.184,0.221,2.75,Dy_accu,20.988
16,80,0.0647,0.359,0.18,0.281,3.44,Dy_accu,20.987
17,85,0.0818,0.456,0.179,0.356,4.34,Dy_accu,20.989
18,90,0.103,0.578,0.178,0.452,5.47,Dy_accu,20.992
19,95,0.13,0.734,0.177,0.574,6.89,Dy_accu,20.996
20,100,0.163,0.932,0.175,0.729,8.67,Dy_accu,21.002
21,105,0.207,1.18,0.175,0.925,11,Dy_accu,21.004
22,110,0.26,1.5,0.173,1.17,13.8,Dy_accu,21.005
23,115,0.328,1.91,0.172,1.49,17.4,Dy_accu,21.004
24,120,0.412,2.42,0.17,1.89,21.9,Dy_accu,21.002
25,125,0.514,3.07,0.167,2.4,27.3,Dy_accu,21
26,130,0.637,3.9,0.163,3.05,33.8,Dy_accu,20.996
27,135,0.79,4.96,0.159,3.87,41.9,Dy_accu,20.993
28,140,0.972,6.29,0.154,4.92,51.6,Dy_accu,20.99
29,145,1.19,7.99,0.148,6.24,62.9,Dy_accu,20.988
30,150,1.44,10.1,0.142,7.93,76.6,Dy_accu,20.988
31,155,1.74,12.9,0.135,10.1,92.5,Dy_accu,20.992
32,160,2.09,16.3,0.128,12.8,111,Dy_accu,20.997
33,165,2.5,20.7,0.12,16.2,133,Dy_accu,21.001
34,170,2.97,26.3,0.113,20.6,157,Dy_accu,21.005
35,175,3.5,33.4,0.105,26.1,186,Dy_accu,21.006
36,180,4.1,42.5,0.0966,33.2,218,Dy_accu,21.005
37,185,4.79,53.9,0.0889,42.1,254,Dy_accu,21.002
38,190,5.57,68.4,0.0813,53.5,295,Dy_accu,21
39,195,6.44,86.9,0.0742,67.9,342,Dy_accu,20.997
40,200,7.43,110,0.0674,86.2,394,Dy_accu,20.994
41,205,8.56,140,0.0612,109,455,Dy_accu,20.991
42,210,9.94,178,0.0559,139,528,Dy_accu,20.99
43,215,11.6,226,0.0515,176,617,Dy_accu,20.993
44,220,13.6,287,0.0474,224,720,Dy_accu,20.996
45,225,15.6,364,0.043,284,830,Dy_accu,21.002
46,230,18.3,462,0.0396,361,970,Dy_accu,21.007
47,235,21.5,586,0.0367,459,1.14,Dy_accu,21.011
48,240,25.1,744,0.0337,582,1.33,Dy_accu,21.012
49,245,29.1,945,0.0308,739,1.54,Dy_accu,21.012
50,250,33.8,1200,0.0282,938,1.79,Dy_accu,21.011
,,,,,,,,
Interval:,,,2,,,,,
Number of Data Points:,,,10,,,,,
,,,,,,,,
Time Setting:,,,"10 Meas. Pts., Reset Strain",,,,,
,,,Meas. Pt. Duration 1 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 1,200 1/s",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,251,33.9,1200,0.0283,938,1.8,Dy_accu,21.01
2,252,33.7,1200,0.0281,938,1.79,Dy_accu,21.011
3,253,33.6,1200,0.028,938,1.78,Dy_accu,21.01
4,254,33.7,1200,0.0281,938,1.79,Dy_accu,21.012
5,255,33.5,1200,0.0279,938,1.78,Dy_accu,21.009
6,256,33.5,1200,0.028,938,1.78,Dy_accu,21.01
7,257,33.5,1200,0.0279,938,1.78,Dy_accu,21.009
8,258,33.6,1200,0.028,938,1.78,Dy_accu,21.009
9,259,33.6,1200,0.028,938,1.78,Dy_accu,21.01
10,260,33.6,1200,0.028,938,1.78,Dy_accu,21.008
,,,,,,,,
Interval:,,,3,,,,,
Number of Data Points:,,,50,,,,,
,,,,,,,,
Time Setting:,,,50 Meas. Pts.,,,,,
,,,Meas. Pt. Duration 5 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 1,200 ... 0.01 1/s log",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,265,33.5,1200,0.0279,938,1.78,Dy_accu,21.007
2,270,28.7,945,0.0303,739,1.52,Dy_accu,21.005
3,275,24.7,745,0.0332,582,1.31,Dy_accu,21.002
4,280,21.3,586,0.0364,459,1.13,Dy_accu,21.001
5,285,18.5,462,0.04,361,979,Dy_accu,20.998
6,290,15.9,364,0.0438,284,846,Dy_accu,20.995
7,295,13.7,287,0.0479,224,729,Dy_accu,20.992
8,300,11.8,226,0.0523,176,627,Dy_accu,20.99
9,305,10.1,178,0.0569,139,537,Dy_accu,20.987
10,310,8.62,140,0.0615,110,457,Dy_accu,20.989
11,315,7.3,110,0.0662,86.2,387,Dy_accu,20.992
12,320,6.17,86.9,0.071,67.9,328,Dy_accu,20.996
13,325,5.21,68.4,0.0761,53.5,276,Dy_accu,21
14,330,4.39,53.9,0.0814,42.1,233,Dy_accu,21.003
15,335,3.69,42.5,0.0869,33.2,196,Dy_accu,21.005
16,340,3.09,33.4,0.0924,26.2,164,Dy_accu,21.003
17,345,2.58,26.3,0.0981,20.6,137,Dy_accu,21.001
18,350,2.15,20.8,0.104,16.2,114,Dy_accu,20.998
19,355,1.79,16.3,0.109,12.8,94.8,Dy_accu,20.996
20,360,1.48,12.9,0.115,10.1,78.4,Dy_accu,20.992
21,365,1.21,10.1,0.12,7.93,64.4,Dy_accu,20.989
22,370,0.997,7.99,0.125,6.25,52.9,Dy_accu,20.989
23,375,0.813,6.29,0.129,4.92,43.1,Dy_accu,20.993
24,380,0.663,4.96,0.134,3.87,35.2,Dy_accu,20.998
25,385,0.539,3.9,0.138,3.05,28.6,Dy_accu,21.002
26,390,0.434,3.07,0.141,2.4,23.1,Dy_accu,21.006
27,395,0.349,2.42,0.144,1.89,18.5,Dy_accu,21.008
28,400,0.282,1.91,0.148,1.49,14.9,Dy_accu,21.006
29,405,0.226,1.5,0.151,1.17,12,Dy_accu,21.004
30,410,0.182,1.18,0.154,0.925,9.67,Dy_accu,21.001
31,415,0.147,0.932,0.157,0.729,7.79,Dy_accu,20.998
32,420,0.118,0.734,0.161,0.574,6.27,Dy_accu,20.994
33,425,0.095,0.578,0.164,0.452,5.04,Dy_accu,20.991
34,430,0.0765,0.456,0.168,0.356,4.06,Dy_accu,20.991
35,435,0.0616,0.359,0.172,0.281,3.27,Dy_accu,20.994
36,440,0.0494,0.283,0.175,0.221,2.62,Dy_accu,20.997
37,445,0.0398,0.223,0.179,0.174,2.11,Dy_accu,21.001
38,450,0.0323,0.175,0.184,0.137,1.72,Dy_accu,21.007
39,455,0.026,0.138,0.188,0.108,1.38,Dy_accu,21.008
40,460,0.0209,0.109,0.192,0.0851,1.11,Dy_accu,21.008
41,465,0.0169,0.0857,0.197,0.067,0.895,Dy_accu,21.006
42,470,0.0139,0.0675,0.206,0.0528,0.739,Dy_accu,21.003
43,475,0.0113,0.0532,0.212,0.0416,0.599,Dy_accu,21.001
44,480,0.00934,0.0419,0.223,0.0327,0.496,Dy_accu,20.996
45,485,0.00761,0.033,0.231,0.0258,0.404,Dy_accu,20.994
46,490,0.00618,0.026,0.238,0.0203,0.328,Dy_accu,20.991
47,495,0.00517,0.0205,0.253,0.016,0.274,Dy_accu,20.993
48,500,0.0043,0.0161,0.267,0.0126,0.228,Dy_accu,20.996
49,505,0.00366,0.0127,0.289,0.00993,0.194,Dy_accu,21
50,510,0.00313,0.01,0.313,0.00782,0.166,Dy_accu,21.004
,,,,,,,,
Data Series Information,,,,,,,,
Name:,,,Scatter study - HFC - PAC4 2nd batch - 5,,,,,
Sample:,,,"Dist. H2O + 4 g/L PAC, 2nd batch",,,,,
Operator:,,,Alex,,,,,
Remarks:,,,Bergen,,,,,
Number of Intervals:,,,3,,,,,
Application:,,,RHEOPLUS/32 V3.61 21006089-33024,,,,,
Device:,,,"MCR102 SN81115860; FW3.86; Slot(4,-1); Adj(69,0)d",,,,,
Measuring Date/Time:,,,08/07/2015; 20:12 PM,,,,,
Measuring System:,,,CC27-SN26350; d=0 mm,,,,,
Accessories:,,,TU1=C-PTD200-SN81077144,,,,,
,,,,,,,,
Calculating Constants:,,,,,,,,
- Csr [min/s]:,,,12.789.756,,,,,
- Css [Pa/mNm]:,,,18.841.121,,,,,
- Start Delay Time [s]:,,,7.279,,,,,
- Substance Density [rho]:,,,1,,,,,
- Measurement Type:,,,2,,,,,
- Axial Compliance [m/N]:,,,1.00E-06,,,,,
- Position [m]:,,,1.00E-06,,,,,
,,,,,,,,
Interval:,,,1,,,,,
Number of Data Points:,,,50,,,,,
,,,,,,,,
Time Setting:,,,50 Meas. Pts.,,,,,
,,,Meas. Pt. Duration 5 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 0.01 ... 1,200 1/s log",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,5,0.000401,0.01,0.04,0.00783,0.0213,"M- ,Dy_",20.974
2,10,0.00111,0.0127,0.0875,0.00992,0.0589,Dy_accu,20.973
3,15,0.00173,0.0161,0.108,0.0126,0.0921,Dy_accu,20.973
4,20,0.00257,0.0205,0.126,0.016,0.137,Dy_accu,20.972
5,25,0.00359,0.026,0.138,0.0203,0.191,Dy_accu,20.974
6,30,0.00504,0.033,0.153,0.0258,0.267,Dy_accu,20.979
7,35,0.00677,0.0419,0.162,0.0327,0.359,Dy_accu,20.986
8,40,0.00904,0.0532,0.17,0.0416,0.48,Dy_accu,20.992
9,45,0.012,0.0675,0.178,0.0528,0.639,Dy_accu,20.995
10,50,0.0159,0.0857,0.185,0.067,0.843,Dy_accu,20.995
11,55,0.0205,0.109,0.188,0.0851,1.09,Dy_accu,20.995
12,60,0.0261,0.138,0.189,0.108,1.38,Dy_accu,20.994
13,65,0.0333,0.175,0.19,0.137,1.77,Dy_accu,20.992
14,70,0.042,0.223,0.189,0.174,2.23,Dy_accu,20.99
15,75,0.0526,0.283,0.186,0.221,2.79,Dy_accu,20.988
16,80,0.0662,0.359,0.184,0.281,3.51,Dy_accu,20.986
17,85,0.0836,0.456,0.184,0.356,4.44,Dy_accu,20.984
18,90,0.105,0.578,0.181,0.452,5.56,Dy_accu,20.983
19,95,0.133,0.734,0.181,0.574,7.04,Dy_accu,20.986
20,100,0.167,0.932,0.18,0.729,8.88,Dy_accu,20.992
21,105,0.211,1.18,0.178,0.925,11.2,Dy_accu,20.998
22,110,0.266,1.5,0.177,1.17,14.1,Dy_accu,21.002
23,115,0.335,1.91,0.176,1.49,17.8,Dy_accu,21.003
24,120,0.419,2.42,0.173,1.89,22.2,Dy_accu,21.003
25,125,0.521,3.07,0.17,2.4,27.7,Dy_accu,21.001
26,130,0.648,3.9,0.166,3.05,34.4,Dy_accu,20.999
27,135,0.803,4.96,0.162,3.87,42.6,Dy_accu,20.996
28,140,0.986,6.29,0.157,4.92,52.3,Dy_accu,20.994
29,145,1.21,7.99,0.151,6.24,64,Dy_accu,20.991
30,150,1.46,10.1,0.144,7.93,77.7,Dy_accu,20.989
31,155,1.77,12.9,0.137,10.1,93.8,Dy_accu,20.988
32,160,2.12,16.3,0.13,12.8,113,Dy_accu,20.99
33,165,2.53,20.7,0.122,16.2,134,Dy_accu,20.995
34,170,3,26.3,0.114,20.6,159,Dy_accu,21.001
35,175,3.54,33.4,0.106,26.1,188,Dy_accu,21.004
36,180,4.15,42.5,0.0978,33.2,220,Dy_accu,21.006
37,185,4.85,53.9,0.09,42.1,257,Dy_accu,21.005
38,190,5.64,68.4,0.0823,53.5,299,Dy_accu,21.003
39,195,6.52,86.9,0.075,67.9,346,Dy_accu,21
40,200,7.52,110,0.0682,86.2,399,Dy_accu,20.998
41,205,8.66,140,0.0619,109,460,Dy_accu,20.996
42,210,10.1,178,0.0566,139,534,Dy_accu,20.992
43,215,11.8,226,0.0521,176,624,Dy_accu,20.99
44,220,13.7,287,0.0477,224,726,Dy_accu,20.99
45,225,15.7,364,0.0432,284,834,Dy_accu,20.994
46,230,18.2,462,0.0394,361,967,Dy_accu,20.999
47,235,21.5,586,0.0366,459,1.14,Dy_accu,21.005
48,240,25.2,744,0.0338,582,1.34,Dy_accu,21.01
49,245,29.3,945,0.031,739,1.55,Dy_accu,21.012
50,250,33.9,1200,0.0283,938,1.8,Dy_accu,21.011
,,,,,,,,
Interval:,,,2,,,,,
Number of Data Points:,,,10,,,,,
,,,,,,,,
Time Setting:,,,"10 Meas. Pts., Reset Strain",,,,,
,,,Meas. Pt. Duration 1 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 1,200 1/s",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,251,33.8,1200,0.0282,938,1.79,Dy_accu,21.012
2,252,33.7,1200,0.0281,938,1.79,Dy_accu,21.011
3,253,33.7,1200,0.0281,938,1.79,Dy_accu,21.011
4,254,33.8,1200,0.0281,938,1.79,Dy_accu,21.011
5,255,33.7,1200,0.028,938,1.79,Dy_accu,21.012
6,256,33.6,1200,0.028,938,1.78,Dy_accu,21.01
7,257,33.7,1200,0.0281,938,1.79,Dy_accu,21.012
8,258,33.7,1200,0.0281,938,1.79,Dy_accu,21.01
9,259,33.7,1200,0.0281,938,1.79,Dy_accu,21.01
10,260,33.6,1200,0.028,938,1.78,Dy_accu,21.009
,,,,,,,,
Interval:,,,3,,,,,
Number of Data Points:,,,50,,,,,
,,,,,,,,
Time Setting:,,,50 Meas. Pts.,,,,,
,,,Meas. Pt. Duration 5 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 1,200 ... 0.01 1/s log",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,265,33.6,1200,0.028,938,1.79,Dy_accu,21.008
2,270,28.9,945,0.0306,739,1.53,Dy_accu,21.007
3,275,24.9,745,0.0334,582,1.32,Dy_accu,21.006
4,280,21.5,586,0.0366,459,1.14,Dy_accu,21.002
5,285,18.5,462,0.0401,361,983,Dy_accu,21
6,290,16,364,0.0439,284,847,Dy_accu,20.998
7,295,13.7,287,0.048,224,730,Dy_accu,20.996
8,300,11.8,226,0.0524,176,628,Dy_accu,20.993
9,305,10.2,178,0.0571,139,539,Dy_accu,20.991
10,310,8.66,140,0.0619,110,460,Dy_accu,20.988
11,315,7.37,110,0.0668,86.2,391,Dy_accu,20.987
12,320,6.26,86.9,0.072,67.9,332,Dy_accu,20.992
13,325,5.3,68.4,0.0774,53.5,281,Dy_accu,20.995
14,330,4.47,53.9,0.083,42.1,237,Dy_accu,21
15,335,3.77,42.5,0.0887,33.2,200,Dy_accu,21.005
16,340,3.16,33.4,0.0945,26.2,168,Dy_accu,21.008
17,345,2.64,26.3,0.1,20.6,140,Dy_accu,21.008
18,350,2.21,20.8,0.106,16.2,117,Dy_accu,21.006
19,355,1.83,16.3,0.112,12.8,97.3,Dy_accu,21.003
20,360,1.52,12.9,0.118,10.1,80.6,Dy_accu,21
21,365,1.25,10.1,0.123,7.93,66.3,Dy_accu,20.997
22,370,1.03,7.99,0.128,6.25,54.5,Dy_accu,20.995
23,375,0.839,6.29,0.133,4.92,44.5,Dy_accu,20.992
24,380,0.685,4.96,0.138,3.87,36.4,Dy_accu,20.988
25,385,0.555,3.9,0.142,3.05,29.5,Dy_accu,20.989
26,390,0.449,3.07,0.146,2.4,23.8,Dy_accu,20.993
27,395,0.362,2.42,0.15,1.89,19.2,Dy_accu,20.998
28,400,0.293,1.91,0.153,1.49,15.5,Dy_accu,21.003
29,405,0.237,1.5,0.157,1.17,12.6,Dy_accu,21.007
30,410,0.19,1.18,0.161,0.925,10.1,Dy_accu,21.008
31,415,0.153,0.932,0.164,0.729,8.12,Dy_accu,21.006
32,420,0.123,0.734,0.167,0.574,6.52,Dy_accu,21.004
33,425,0.0981,0.578,0.17,0.452,5.21,Dy_accu,21.002
34,430,0.079,0.456,0.173,0.356,4.19,Dy_accu,21
35,435,0.0633,0.359,0.176,0.281,3.36,Dy_accu,20.997
36,440,0.0506,0.283,0.179,0.221,2.69,Dy_accu,20.994
37,445,0.0405,0.223,0.182,0.174,2.15,Dy_accu,20.992
38,450,0.0326,0.175,0.186,0.137,1.73,Dy_accu,20.991
39,455,0.026,0.138,0.188,0.108,1.38,Dy_accu,20.994
40,460,0.0209,0.109,0.192,0.0851,1.11,Dy_accu,20.998
41,465,0.0165,0.0857,0.193,0.067,0.878,Dy_accu,21.004
42,470,0.0132,0.0675,0.196,0.0528,0.703,Dy_accu,21.007
43,475,0.0105,0.0532,0.197,0.0416,0.556,Dy_accu,21.009
44,480,0.00841,0.0419,0.201,0.0327,0.446,Dy_accu,21.009
45,485,0.0065,0.033,0.197,0.0258,0.345,Dy_accu,21.006
46,490,0.00493,0.026,0.19,0.0203,0.262,Dy_accu,21.003
47,495,0.00391,0.0205,0.191,0.016,0.207,Dy_accu,21.001
48,500,0.00304,0.0161,0.189,0.0126,0.161,Dy_accu,20.998
49,505,0.00234,0.0127,0.184,0.00993,0.124,Dy_accu,20.995
50,510,0.00173,0.01,0.173,0.00782,0.0919,Dy_accu,20.992
,,,,,,,,
Data Series Information,,,,,,,,
Name:,,,Scatter study - HFC - PAC4 2nd batch - 6,,,,,
Sample:,,,"Dist. H2O + 4 g/L PAC, 2nd batch",,,,,
Operator:,,,Alex,,,,,
Remarks:,,,Bergen,,,,,
Number of Intervals:,,,3,,,,,
Application:,,,RHEOPLUS/32 V3.61 21006089-33024,,,,,
Device:,,,"MCR102 SN81115860; FW3.86; Slot(4,-1); Adj(69,0)d",,,,,
Measuring Date/Time:,,,08/07/2015; 20:30 PM,,,,,
Measuring System:,,,CC27-SN26350; d=0 mm,,,,,
Accessories:,,,TU1=C-PTD200-SN81077144,,,,,
,,,,,,,,
Calculating Constants:,,,,,,,,
- Csr [min/s]:,,,12.789.756,,,,,
- Css [Pa/mNm]:,,,18.841.121,,,,,
- Start Delay Time [s]:,,,7.459,,,,,
- Substance Density [rho]:,,,1,,,,,
- Measurement Type:,,,2,,,,,
- Axial Compliance [m/N]:,,,1.00E-06,,,,,
- Position [m]:,,,1.00E-06,,,,,
,,,,,,,,
Interval:,,,1,,,,,
Number of Data Points:,,,50,,,,,
,,,,,,,,
Time Setting:,,,50 Meas. Pts.,,,,,
,,,Meas. Pt. Duration 5 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 0.01 ... 1,200 1/s log",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,5,0.00228,0.00999,0.228,0.00781,0.121,Dy_accu,20.967
2,10,0.00287,0.0127,0.226,0.00993,0.152,Dy_accu,20.968
3,15,0.00358,0.0161,0.222,0.0126,0.19,Dy_accu,20.969
4,20,0.00451,0.0205,0.22,0.016,0.239,Dy_accu,20.968
5,25,0.00574,0.026,0.221,0.0203,0.304,Dy_accu,20.969
6,30,0.00708,0.033,0.215,0.0258,0.376,Dy_accu,20.969
7,35,0.00866,0.0419,0.207,0.0327,0.46,Dy_accu,20.972
8,40,0.011,0.0532,0.207,0.0416,0.585,Dy_accu,20.979
9,45,0.0139,0.0675,0.206,0.0528,0.738,Dy_accu,20.986
10,50,0.0175,0.0857,0.205,0.067,0.931,Dy_accu,20.992
11,55,0.0219,0.109,0.201,0.0851,1.16,Dy_accu,20.992
12,60,0.0276,0.138,0.2,0.108,1.47,Dy_accu,20.993
13,65,0.0346,0.175,0.197,0.137,1.84,Dy_accu,20.993
14,70,0.0434,0.223,0.195,0.174,2.3,Dy_accu,20.994
15,75,0.0539,0.283,0.191,0.221,2.86,Dy_accu,20.994
16,80,0.0668,0.359,0.186,0.281,3.55,Dy_accu,20.994
17,85,0.0832,0.456,0.183,0.356,4.42,Dy_accu,20.992
18,90,0.105,0.578,0.181,0.452,5.56,Dy_accu,20.991
19,95,0.132,0.734,0.18,0.574,7,Dy_accu,20.99
20,100,0.166,0.932,0.178,0.729,8.8,Dy_accu,20.988
21,105,0.209,1.18,0.177,0.925,11.1,Dy_accu,20.988
22,110,0.264,1.5,0.176,1.17,14,Dy_accu,20.986
23,115,0.333,1.91,0.174,1.49,17.7,Dy_accu,20.985
24,120,0.418,2.42,0.173,1.89,22.2,Dy_accu,20.984
25,125,0.522,3.07,0.17,2.4,27.7,Dy_accu,20.986
26,130,0.647,3.9,0.166,3.05,34.3,Dy_accu,20.991
27,135,0.799,4.96,0.161,3.87,42.4,Dy_accu,20.997
28,140,0.984,6.29,0.156,4.92,52.2,Dy_accu,21.001
29,145,1.2,7.99,0.151,6.24,63.8,Dy_accu,21.002
30,150,1.46,10.1,0.144,7.93,77.5,Dy_accu,21.001
31,155,1.76,12.9,0.137,10.1,93.7,Dy_accu,21
32,160,2.12,16.3,0.129,12.8,112,Dy_accu,21
33,165,2.53,20.7,0.122,16.2,134,Dy_accu,20.997
34,170,3,26.3,0.114,20.6,159,Dy_accu,20.995
35,175,3.53,33.4,0.106,26.1,188,Dy_accu,20.994
36,180,4.14,42.5,0.0976,33.2,220,Dy_accu,20.992
37,185,4.83,53.9,0.0897,42.1,257,Dy_accu,20.991
38,190,5.62,68.4,0.0822,53.5,298,Dy_accu,20.99
39,195,6.5,86.9,0.0748,67.9,345,Dy_accu,20.99
40,200,7.5,110,0.068,86.2,398,Dy_accu,20.993
41,205,8.64,140,0.0617,109,459,Dy_accu,20.998
42,210,10,178,0.0564,139,532,Dy_accu,21.004
43,215,11.7,226,0.0519,176,621,Dy_accu,21.007
44,220,13.7,287,0.0478,224,726,Dy_accu,21.009
45,225,15.7,364,0.0432,284,834,Dy_accu,21.009
46,230,18.3,462,0.0396,361,971,Dy_accu,21.009
47,235,21.7,586,0.0369,459,1.15,Dy_accu,21.008
48,240,25.2,744,0.0338,582,1.34,Dy_accu,21.008
49,245,29.1,945,0.0308,739,1.55,Dy_accu,21.006
50,250,33.8,1200,0.0282,938,1.8,Dy_accu,21.006
,,,,,,,,
Interval:,,,2,,,,,
Number of Data Points:,,,10,,,,,
,,,,,,,,
Time Setting:,,,"10 Meas. Pts., Reset Strain",,,,,
,,,Meas. Pt. Duration 1 s,,,,,
Measuring Profile:,,,,,,,,
  Shear Rate,,,"d(gamma)/dt = 1,200 1/s",,,,,
,,,,,,,,
Meas. Pts.,Time,Shear Stress,Shear Rate,Viscosity,Speed,Torque,Status,Temperature
,[s],[Pa],[1/s],[Pa·s],[1/min],[µNm],[],[°C]
1,251,33.9,1200,0.0282,938,1.8,Dy_accu,21.005
2,252,33.8,1200,0.0282,938,1.79,Dy_accu,21.005
